name,longitude,latitude,population,country_name,country_gdp
Hagen,7.47168,51.36081,198972,Germany,3846413928653.71
Ras Al Khaimah City,55.9432,25.78953,351943,United Arab Emirates,0.0
Ghazni,68.42096,33.55391,141000,Afghanistan,19807067268.1084
Korçë,20.78083,40.61861,58259,Albania,14799615097.1008
Río Gallegos,-69.21813,-51.62261,85700,Argentina,383066977653.56
Olavarría,-60.32254,-36.89272,86320,Argentina,383066977653.56
San Carlos de Bariloche,-71.30822,-41.14557,95394,Argentina,383066977653.56
José C. Paz,-58.76813,-34.51541,230208,Argentina,383066977653.56
Graz,15.45,47.06667,222326,Austria,430947393757.511
Banja Luka,17.19386,44.77842,221106,Bosnia and Herzegovina,19788422248.1072
Netrakona,90.72898,24.88352,79016,Bangladesh,324239176765.053
Lākshām,91.12143,23.24018,82290,Bangladesh,324239176765.053
Tāngāil,89.91655,24.24984,180144,Bangladesh,324239176765.053
Bibir Hat,91.79058,22.68347,89030,Bangladesh,324239176765.053
Mons,3.95229,50.45413,91277,Belgium,515332499627.861
Kortrijk,3.26487,50.82803,73879,Belgium,515332499627.861
Jette,4.33419,50.87309,52490,Belgium,515332499627.861
Dimbokro,-4.70519,6.64678,67349,Côte d'Ivoire,61348579465.1017
Liangji,117.96944,33.96389,52048,China,14722730697890.1
Zhangzhuang,117.00556,34.51944,74114,China,14722730697890.1
Zoucheng,116.96556,35.40056,277400,China,14722730697890.1
Zhoucun,117.81667,36.81667,122402,China,14722730697890.1
Yicheng,112.25611,31.70472,61027,China,14722730697890.1
Yatou,122.43762,37.1566,91517,China,14722730697890.1
Yangshuo,110.48967,24.78081,300000,China,14722730697890.1
Xiazhuang,100.83333,25.4,53954,China,14722730697890.1
Xiangxiang,112.53333,27.73333,87592,China,14722730697890.1
Weimiao,117.06667,34.58333,51820,China,14722730697890.1
Taishan,112.7799,22.25135,145440,China,14722730697890.1
Suizhou,113.36306,31.71111,618582,China,14722730697890.1
Songcheng,120.00111,26.88194,165730,China,14722730697890.1
Shuikou,115.89581,23.98372,62321,China,14722730697890.1
Shangkou,118.88306,36.96556,65770,China,14722730697890.1
Jinjiang,118.57415,24.81978,1172827,China,14722730697890.1
Qingfu,104.51622,28.43701,56650,China,14722730697890.1
Puyang,119.88872,29.45679,3590000,China,14722730697890.1
Lüshun,121.26667,38.8,82345,China,14722730697890.1
Jingmen,112.20472,31.03361,632954,China,14722730697890.1
Huicheng,116.28988,23.03845,125919,China,14722730697890.1
Huangshi,115.04814,30.24706,688090,China,14722730697890.1
Huaibei,116.79167,33.97444,1113321,China,14722730697890.1
Hebi,114.1925,35.89917,634721,China,14722730697890.1
Gaoliu,118.5,36.8,67339,China,14722730697890.1
Danjiangkou,111.50861,32.54278,92008,China,14722730697890.1
Tailai,123.41371,46.38909,66623,China,14722730697890.1
Nantai,122.80437,40.9241,56478,China,14722730697890.1
Mingshui,125.90027,47.1815,59369,China,14722730697890.1
Genhe,121.51667,50.78333,73631,China,14722730697890.1
Benxi,123.765,41.28861,987717,China,14722730697890.1
Acheng,126.97703,45.54545,144665,China,14722730697890.1
Taizhou,121.43312,28.66266,1189276,China,14722730697890.1
Jinzhong,112.75471,37.68403,1226617,China,14722730697890.1
Antwerpen,4.40026,51.22047,459805,Belgium,515332499627.861
Haskovo,25.55557,41.93415,79699,Bulgaria,69105101089.5531
Parakou,2.63031,9.33716,163753,Benin,15651545208.8783
Santa Cruz do Capibaribe,-36.20472,-7.9575,76450,Brazil,1444733258971.65
Pacatuba,-38.62028,-3.98417,55291,Brazil,1444733258971.65
Itapipoca,-39.57861,-3.49444,55784,Brazil,1444733258971.65
Fortaleza,-38.54306,-3.71722,2400000,Brazil,1444733258971.65
Santos,-46.33361,-23.96083,411403,Brazil,1444733258971.65
Patos de Minas,-46.51806,-18.57889,126234,Brazil,1444733258971.65
Mairiporã,-46.58667,-23.31861,54415,Brazil,1444733258971.65
Ituiutaba,-49.46212,-18.97428,85345,Brazil,1444733258971.65
Foz do Iguaçu,-54.58806,-25.54778,293523,Brazil,1444733258971.65
Campo Mourão,-52.37929,-24.04309,75401,Brazil,1444733258971.65
Cachoeiro de Itapemirim,-41.11278,-20.84889,187019,Brazil,1444733258971.65
Rio Branco,-67.81,-9.97472,257642,Brazil,1444733258971.65
Regina,-104.6178,50.45008,176183,Canada,1644037286481.26
Mbaïki,17.98923,3.86781,67132,Central African Republic,2303078337.57431
Dunkerque,2.37681,51.0344,71287,France,2630317731455.26
York,-1.08271,53.95763,153717,United Kingdom,2707743777173.91
South Shields,-1.4323,54.99859,83655,United Kingdom,2707743777173.91
Putney,-0.21814,51.46072,77140,United Kingdom,2707743777173.91
Northampton,-0.88333,52.25,215963,United Kingdom,2707743777173.91
La Roche-sur-Yon,-1.42757,46.66974,59410,France,2630317731455.26
Maroúsi,23.8,38.05,72333,Greece,189410106620.016
Yuen Long Kau Hui,114.03333,22.45,141900,China,14722730697890.1
Delmas 73,-72.30278,18.54472,382920,Haiti,13417997065.1099
Les Cayes,-73.74601,18.19331,125799,Haiti,13417997065.1099
Parádsasvár,19.97709,47.9126,76000,Hungary,155012927629.087
Sukabumi,106.92667,-6.91806,276414,Indonesia,1058423838345.14
Plumbon,108.47278,-6.705,167105,Indonesia,1058423838345.14
Pati,111.038,-6.7559,122785,Indonesia,1058423838345.14
Pasarkemis,106.53028,-6.17028,154234,Indonesia,1058423838345.14
Pariaman,100.11997,-0.61898,92183,Indonesia,1058423838345.14
Mataram,116.11667,-8.58333,318674,Indonesia,1058423838345.14
Manokwari,134.06402,-0.86291,53190,Indonesia,1058423838345.14
Madiun,111.5239,-7.6298,186099,Indonesia,1058423838345.14
Lawang,112.6947,-7.8353,159380,Indonesia,1058423838345.14
Lamongan,112.41667,-7.11667,59224,Indonesia,1058423838345.14
Grogol,110.81861,-7.60111,100613,Indonesia,1058423838345.14
Dukuhturi,109.08333,-6.9,98074,Indonesia,1058423838345.14
Depok,106.81861,-6.4,1198129,Indonesia,1058423838345.14
Citeureup,106.88194,-6.48556,110155,Indonesia,1058423838345.14
Kartasura,110.73778,-7.55194,88927,Indonesia,1058423838345.14
Ashdod,34.64966,31.79213,224656,Israel,401953767072.801
West Jerusalem,35.21961,31.78199,400000,Israel,401953767072.801
Wardha,78.59784,20.73933,113759,India,2622983732006.45
Thiruvananthapuram,76.94924,8.4855,784153,India,2622983732006.45
Tilhar,79.73827,27.96282,57043,India,2622983732006.45
Tarn Tāran,74.92777,31.45191,58585,India,2622983732006.45
Tanuku,81.68143,16.75438,68290,India,2622983732006.45
Sūratgarh,73.89979,29.3215,63153,India,2622983732006.45
Srikakulam,83.89751,18.2989,118299,India,2622983732006.45
Sambhal,78.56959,28.58498,196109,India,2622983732006.45
Aachen,6.08342,50.77664,265208,Germany,3846413928653.71
Mitte,13.40489,52.52003,81205,Germany,3846413928653.71
Vejle,9.5357,55.70927,51177,Denmark,356084867685.639
Metlili Chaamba,3.63333,32.26667,50117,Algeria,145163902228.168
Meftah,3.22248,36.6204,59990,Algeria,145163902228.168
Berrouaghia,2.91085,36.13516,80573,Algeria,145163902228.168
Ibshawāy,30.68061,29.35896,51173,Egypt,363069245165.315
Ḩalwān,31.30084,29.84144,230000,Egypt,363069245165.315
Damanhūr,30.46823,31.03408,227943,Egypt,363069245165.315
Būsh,31.12733,29.14816,86608,Egypt,363069245165.315
Vila-real,-0.10087,39.9383,50577,Spain,1281484640043.58
La Laguna,-16.32014,28.4853,150661,Spain,1281484640043.58
Granada,-3.60667,37.18817,234325,Spain,1281484640043.58
Torrejón de Ardoz,-3.46973,40.45535,118162,Spain,1281484640043.58
Udine,13.23715,46.0693,97761,Italy,1886445268340.71
Taranto,17.24707,40.46438,181082,Italy,1886445268340.71
L'Hospitalet de Llobregat,2.10028,41.35967,257038,Spain,1281484640043.58
Alcorcón,-3.82487,40.34582,167967,Spain,1281484640043.58
Moncloa-Aravaca,-3.7317,40.43547,116531,Spain,1281484640043.58
Eixample,2.16179,41.38896,266477,Spain,1281484640043.58
Fuencarral-El Pardo,-3.7314,40.4984,220085,Spain,1281484640043.58
Nazrēt,39.26667,8.55,213995,Ethiopia,107645054311.876
Jimma,36.83441,7.67344,128306,Ethiopia,107645054311.876
Kuopio,27.67703,62.89238,89104,Finland,269751312854.475
Rānāghāt,88.56667,23.17623,70984,India,2622983732006.45
Rāmgundam,79.45206,18.80084,452261,India,2622983732006.45
Rājsamand,73.8798,25.07145,63414,India,2622983732006.45
Panaji,73.82624,15.49574,65586,India,2622983732006.45
Obra,82.98797,24.41863,56110,India,2622983732006.45
Nāmakkal,78.16524,11.22126,55997,India,2622983732006.45
Masaurhi Buzurg,85.03195,25.35417,53440,India,2622983732006.45
Makrāna,74.72445,27.04361,93904,India,2622983732006.45
Madurai,78.11953,9.919,1465625,India,2622983732006.45
Latur,76.56784,18.39721,348967,India,2622983732006.45
Koppal,76.15478,15.34522,60868,India,2622983732006.45
Karauli,77.02755,26.49831,73717,India,2622983732006.45
Hospet,76.3871,15.26954,197846,India,2622983732006.45
Haridwar,78.16025,29.94791,186079,India,2622983732006.45
Haldwani,79.5286,29.22254,139497,India,2622983732006.45
Gudiyatham,78.87377,12.94601,93973,India,2622983732006.45
Gudivāda,80.99555,16.43547,116161,India,2622983732006.45
Gangārāmpur,88.52978,25.40138,65316,India,2622983732006.45
Gadwāl,77.79556,16.23504,55952,India,2622983732006.45
Fatehābād,75.45554,29.51525,66013,India,2622983732006.45
Chūru,74.96718,28.30415,103533,India,2622983732006.45
Channapatna,77.20672,12.65143,66647,India,2622983732006.45
Chānda,79.29523,19.95076,328351,India,2622983732006.45
Bishnupur,87.31991,23.0738,64041,India,2622983732006.45
Bilāspur,82.15543,22.08005,282705,India,2622983732006.45
Bārsi,75.69275,18.23454,110983,India,2622983732006.45
Bāpatla,80.46743,15.90422,70117,India,2622983732006.45
Quthbullapur,78.45818,17.50107,225816,India,2622983732006.45
Ash Shāmīyah,44.60075,31.96257,57661,Iraq,167224432560.319
Ramadi,43.30778,33.42056,274539,Iraq,167224432560.319
Abū Ghurayb,44.18477,33.30563,900000,Iraq,167224432560.319
Mahābād,45.7222,36.7631,162434,Iran,191718271483.759
Khalkhāl,48.52928,37.61837,51024,Iran,191718271483.759
Karaj,50.99155,35.83266,1448075,Iran,191718271483.759
Fasā,53.6482,28.9383,98061,Iran,191718271483.759
Torbat-e Jām,60.6225,35.244,58928,Iran,191718271483.759
Hereford,-2.71482,52.05684,60415,United Kingdom,2707743777173.91
Harrogate,-1.5373,53.99078,89060,United Kingdom,2707743777173.91
Folkestone,1.16734,51.08169,66429,United Kingdom,2707743777173.91
Farnborough,-0.75565,51.29424,59902,United Kingdom,2707743777173.91
Dudley,-2.08333,52.5,199059,United Kingdom,2707743777173.91
Croydon,-0.1,51.38333,173314,United Kingdom,2707743777173.91
Crawley,-0.18312,51.11303,180508,United Kingdom,2707743777173.91
Chatham,0.52786,51.37891,75509,United Kingdom,2707743777173.91
Bangor,-5.66802,54.66079,60385,United Kingdom,2707743777173.91
Japekrom,-2.78516,7.5758,96000,Ghana,72354428864.9032
Nzérékoré,-8.8179,7.75624,132728,Guinea,15681050917.1588
Petroúpolis,23.68494,38.04187,58979,Greece,189410106620.016
Takefu,136.16687,35.90393,75753,Japan,4975415241562.52
Tagawa,130.8,33.63333,51608,Japan,4975415241562.52
Onomichi,133.2,34.41667,90936,Japan,4975415241562.52
Niitsu-honchō,139.1224,37.80024,65910,Japan,4975415241562.52
Kyoto,135.75385,35.02107,1459640,Japan,4975415241562.52
Isehara,139.31019,35.39932,103401,Japan,4975415241562.52
Ise,136.7,34.48333,97314,Japan,4975415241562.52
Ikoma,135.7,34.68333,120741,Japan,4975415241562.52
Wakayama,135.16667,34.23333,351000,Japan,4975415241562.52
Mobara,140.29608,35.42583,97315,Japan,4975415241562.52
Miryang,128.74889,35.49333,53103,South Korea,1630525005469.11
Hongch’ŏn,127.8857,37.6918,75251,South Korea,1630525005469.11
Hanam,127.20556,37.54,254415,South Korea,1630525005469.11
Sejong,127.29223,36.59245,230327,South Korea,1630525005469.11
Ust-Kamenogorsk,82.60586,49.97143,319067,Kazakhstan,169835426427.153
Zliten,14.56874,32.46739,109972,Libya,25418461532.2008
Temara,-6.90656,33.92866,313510,Morocco,112870591694.044
Fès al Bali,-4.95473,34.0701,156000,Morocco,112870591694.044
Mopti,-4.18296,14.4843,108456,Mali,17393761397.0805
Yenangyaung,94.8712,20.46504,110553,Myanmar,76185586096.7974
Ciudad Valles,-99.01093,21.99631,124644,Mexico,1076163316174.94
Tulancingo,-98.36288,20.08355,102406,Mexico,1076163316174.94
Tlalnepantla,-99.19538,19.54005,653410,Mexico,1076163316174.94
Cuautitlán Izcalli,-99.21598,19.64388,484573,Mexico,1076163316174.94
Pagadian,123.437,7.8257,186852,Philippines,361489354350.0
Olongapo,120.28278,14.82917,221178,Philippines,361489354350.0
Limay,120.59833,14.56194,52824,Philippines,361489354350.0
Lapu-Lapu City,123.94944,10.31028,350467,Philippines,361489354350.0
City of Isabela,121.97117,6.70407,67336,Philippines,361489354350.0
Imus,120.93667,14.42972,216099,Philippines,361489354350.0
Baliuag,120.89694,14.95472,135679,Philippines,361489354350.0
Balanga,120.53611,14.67611,72954,Philippines,361489354350.0
Sahiwal,73.10186,30.66595,235695,Pakistan,263686552686.208
Rohri,68.89503,27.69203,50649,Pakistan,263686552686.208
Okara,73.45155,30.81029,223648,Pakistan,263686552686.208
Jhelum,73.73102,32.93448,145000,Pakistan,263686552686.208
Faisalabad,73.08969,31.41554,2506595,Pakistan,263686552686.208
Mielec,21.4239,50.28709,60993,Poland,594164690894.936
Piedras Negras,-100.52353,28.70007,150178,Mexico,1076163316174.94
Putrajaya,101.69112,2.93527,50000,Malaysia,336664444247.042
Quelimane,36.88833,-17.87861,188964,Mozambique,14021421105.9078
Port Harcourt,7.0134,4.77742,1148665,Nigeria,432293776262.398
Ilobu,4.48557,7.84036,118089,Nigeria,432293776262.398
Ilesa,4.74161,7.62789,277904,Nigeria,432293776262.398
Gbongan,4.35351,7.47734,139485,Nigeria,432293776262.398
Ezza-Ohu,8.08432,6.44094,67414,Nigeria,432293776262.398
Eha Amufu,7.75961,6.65915,70779,Nigeria,432293776262.398
Chinandega,-87.13105,12.62937,126387,Nicaragua,12621476263.8278
Hilversum,5.17639,52.22333,83640,Netherlands,913865395789.886
Hardenberg,6.61944,52.57583,57909,Netherlands,913865395789.886
Groningen,6.56667,53.21917,181194,Netherlands,913865395789.886
Bistriţa,24.50011,47.13316,81318,Romania,248715551366.635
Sector 3,26.16874,44.4234,385439,Romania,248715551366.635
Valjevo,19.89821,44.27513,61035,Serbia,52960134078.6888
Zheleznogorsk,35.3711,52.331,97900,Russian Federation,1483497784867.6
Yartsevo,32.69639,55.06667,52706,Russian Federation,1483497784867.6
Uritsk,30.17528,59.83889,55037,Russian Federation,1483497784867.6
Sibay,58.66583,52.71806,61590,Russian Federation,1483497784867.6
Makhachkala,47.50236,42.97638,497959,Russian Federation,1483497784867.6
Lyubertsy,37.89322,55.67719,154650,Russian Federation,1483497784867.6
Fryazino,38.04556,55.96056,52255,Russian Federation,1483497784867.6
Bari,16.86982,41.12066,277387,Italy,1886445268340.71
Breña,-77.05295,-12.05605,81909,Peru,202014363787.233
Gniezno,17.58259,52.53481,70269,Poland,594164690894.936
Gdynia,18.53188,54.51889,244969,Poland,594164690894.936
Będzin,19.12565,50.32607,58236,Poland,594164690894.936
Guaynabo,-66.111,18.35745,81360,Puerto Rico,103138300000.0
Nemby,-57.53574,-25.3949,94641,Paraguay,35304238230.1132
Buynaksk,47.1192,42.819,62689,Russian Federation,1483497784867.6
Bataysk,39.75181,47.13975,109962,Russian Federation,1483497784867.6
Balashov,43.1667,51.5502,98107,Russian Federation,1483497784867.6
Levoberezhnyy,37.48333,55.85,52000,Russian Federation,1483497784867.6
Nizhnevartovsk,76.5531,60.9344,244937,Russian Federation,1483497784867.6
Kansk,95.7175,56.20167,101502,Russian Federation,1483497784867.6
Asbest,61.45776,57.00993,74583,Russian Federation,1483497784867.6
Novoural’sk,60.08389,57.24389,93849,Russian Federation,1483497784867.6
Arsen’yev,133.27791,44.15254,58700,Russian Federation,1483497784867.6
Chertanovo Yuzhnoye,37.59519,55.59072,142000,Russian Federation,1483497784867.6
Kogalym,74.47906,62.26537,57800,Russian Federation,1483497784867.6
Musanze,29.63497,-1.49984,86685,Rwanda,10333991891.7032
Cyangugu,28.9075,-2.4846,63883,Rwanda,10333991891.7032
Choloma,-87.95302,15.61444,139100,Honduras,23827840809.7014
Miragoâne,-73.08957,18.44599,89202,Haiti,13417997065.1099
Szolnok,20.2,47.18333,75474,Hungary,155012927629.087
Budapest XIII. kerület,19.08068,47.52978,113531,Hungary,155012927629.087
Budapest XVI. kerület,19.17028,47.51482,68484,Hungary,155012927629.087
Rantauprapat,99.83333,2.1,103009,Indonesia,1058423838345.14
Weru,108.5037,-6.711,139004,Indonesia,1058423838345.14
Tegal,109.1402,-6.8694,237084,Indonesia,1058423838345.14
Pecangaan,110.7107,-6.6978,61046,Indonesia,1058423838345.14
Lumajang,113.2248,-8.1335,123626,Indonesia,1058423838345.14
Kuningan,108.48306,-6.97583,72085,Indonesia,1058423838345.14
Kedungwuni,109.64794,-6.97038,117249,Indonesia,1058423838345.14
Ambon,128.18333,-3.69583,355596,Indonesia,1058423838345.14
Kasihan,110.32917,-7.82694,86234,Indonesia,1058423838345.14
Tonk,75.78824,26.16638,151331,India,2622983732006.45
Tiruvottiyūr,80.30181,13.15823,248059,India,2622983732006.45
Siddhapur,72.37212,23.91783,54313,India,2622983732006.45
Sendhwa,75.09622,21.68562,54530,India,2622983732006.45
Trieste,13.77678,45.64953,187056,Italy,1886445268340.71
Naples,14.26811,40.85216,959470,Italy,1886445268340.71
Livorno,10.32615,43.54427,153773,Italy,1886445268340.71
Forlì,12.04144,44.22177,93638,Italy,1886445268340.71
Ercolano,14.35012,40.80783,53576,Italy,1886445268340.71
Bonao,-70.40923,18.93687,73269,Dominican Republic,78844702329.0785
Tizi Ouzou,4.04591,36.71182,144000,Algeria,145163902228.168
Drean,7.75111,36.68482,55147,Algeria,145163902228.168
Akbou,4.53494,36.4575,66654,Algeria,145163902228.168
Shibīn al Kawm,31.00904,30.55258,186345,Egypt,363069245165.315
Samālūţ,30.71007,28.31214,90465,Egypt,363069245165.315
Mersa Matruh,27.23725,31.3529,62042,Egypt,363069245165.315
Santa Cruz de Tenerife,-16.25462,28.46824,222417,Spain,1281484640043.58
Arrecife,-13.54769,28.96302,59127,Spain,1281484640043.58
Donostia / San Sebastián,-1.97499,43.31283,185357,Spain,1281484640043.58
Usera,-3.70035,40.38866,141189,Spain,1281484640043.58
Sagrada Família,2.17332,41.40408,51623,Spain,1281484640043.58
Arba Minch,37.55,6.03333,69622,Ethiopia,107645054311.876
Valence,4.90956,44.9256,63864,France,2630317731455.26
Clichy,2.30952,48.90018,57467,France,2630317731455.26
Boulogne-Billancourt,2.24128,48.83545,108782,France,2630317731455.26
Marseille 09,5.4057,43.25433,76868,France,2630317731455.26
Saint Peters,1.41667,51.36667,125370,United Kingdom,2707743777173.91
Meikle Earnock,-4.03333,55.75,54080,United Kingdom,2707743777173.91
Margate,1.38617,51.38132,60134,United Kingdom,2707743777173.91
Pessac,-0.6324,44.80565,57944,France,2630317731455.26
Marseille,5.38107,43.29695,794811,France,2630317731455.26
Lyon,4.84671,45.74846,472317,France,2630317731455.26
Kendall,-80.31727,25.67927,80241,United States,20936600000000.0
Kissimmee,-81.41667,28.30468,69152,United States,20936600000000.0
North Miami,-80.18671,25.89009,62435,United States,20936600000000.0
Trenton,-74.74294,40.21705,84225,United States,20936600000000.0
West New York,-74.01431,40.78788,53366,United States,20936600000000.0
Salvaleón de Higüey,-68.70798,18.61501,123787,Dominican Republic,78844702329.0785
Amherst,-78.79976,42.97839,122366,United States,20936600000000.0
